Episode no = 1870; won: False; Q(s,a) = 117.76432254107657; reward = -490.0; and epsilon = 0.7506666666666667, win percentage = 0.0, 2022-04-19 15:51:04
Episode no = 1880; won: False; Q(s,a) = 103.57718696484734; reward = -366.0; and epsilon = 0.7493333333333334, win percentage = 0.0, 2022-04-19 15:51:29
Episode no = 1890; won: False; Q(s,a) = 109.92840033473722; reward = -206.0; and epsilon = 0.748, win percentage = 0.0, 2022-04-19 15:51:44
Episode no = 1900; won: False; Q(s,a) = 115.37284641133566; reward = -483.0; and epsilon = 0.7466666666666666, win percentage = 0.0, 2022-04-19 15:52:00
Episode no = 1910; won: False; Q(s,a) = 108.11555998542991; reward = -444.0; and epsilon = 0.7453333333333334, win percentage = 0.0, 2022-04-19 15:52:20
Episode no = 1920; won: False; Q(s,a) = 113.88834626103419; reward = -289.0; and epsilon = 0.744, win percentage = 0.0, 2022-04-19 15:52:34
Episode no = 1930; won: False; Q(s,a) = 112.08628928200254; reward = -423.0; and epsilon = 0.7426666666666666, win percentage = 0.0, 2022-04-19 15:52:43
Episode no = 1940; won: False; Q(s,a) = 110.87137743126269; reward = -197.0; and epsilon = 0.7413333333333334, win percentage = 0.0, 2022-04-19 15:53:08
Episode no = 1950; won: False; Q(s,a) = 112.6053545368456; reward = -347.0; and epsilon = 0.74, win percentage = 0.0, 2022-04-19 15:53:20
Episode no = 1960; won: False; Q(s,a) = 111.13969821173403; reward = -464.0; and epsilon = 0.7386666666666667, win percentage = 0.0, 2022-04-19 15:53:30
Episode no = 1970; won: False; Q(s,a) = 110.61432006475793; reward = -310.0; and epsilon = 0.7373333333333334, win percentage = 0.0, 2022-04-19 15:53:46
Episode no = 1980; won: False; Q(s,a) = 110.60632642688387; reward = -452.0; and epsilon = 0.736, win percentage = 0.0, 2022-04-19 15:54:06
Episode no = 1990; won: False; Q(s,a) = 112.35092741352429; reward = -194.0; and epsilon = 0.7346666666666667, win percentage = 0.0, 2022-04-19 15:54:23
Episode no = 2000; won: False; Q(s,a) = 112.27239949237547; reward = -287.0; and epsilon = 0.7333333333333334, win percentage = 0.0, 2022-04-19 15:54:39
Episode no = 2010; won: False; Q(s,a) = 113.22362185700287; reward = -433.0; and epsilon = 0.732, win percentage = 0.0, 2022-04-19 15:54:58
Episode no = 2020; won: False; Q(s,a) = 116.40686099891428; reward = -347.0; and epsilon = 0.7306666666666667, win percentage = 0.0, 2022-04-19 15:55:18
Episode no = 2030; won: False; Q(s,a) = 112.56380856025528; reward = -478.0; and epsilon = 0.7293333333333334, win percentage = 0.0, 2022-04-19 15:55:30
Episode no = 2040; won: False; Q(s,a) = 117.28651870995417; reward = -454.0; and epsilon = 0.728, win percentage = 0.0, 2022-04-19 15:55:43
Episode no = 2050; won: False; Q(s,a) = 113.53139199122484; reward = -403.0; and epsilon = 0.7266666666666667, win percentage = 0.0, 2022-04-19 15:56:00
Episode no = 2060; won: False; Q(s,a) = 115.91078098288958; reward = -346.0; and epsilon = 0.7253333333333334, win percentage = 0.0, 2022-04-19 15:56:19
Episode no = 2070; won: False; Q(s,a) = 111.32438322375423; reward = -327.0; and epsilon = 0.724, win percentage = 0.0, 2022-04-19 15:56:30
Episode no = 2080; won: False; Q(s,a) = 108.37479829252844; reward = -443.0; and epsilon = 0.7226666666666667, win percentage = 0.0, 2022-04-19 15:56:43
Episode no = 2090; won: False; Q(s,a) = 112.9230983491827; reward = -335.0; and epsilon = 0.7213333333333334, win percentage = 0.0, 2022-04-19 15:56:52
Episode no = 2100; won: False; Q(s,a) = 108.68576737636764; reward = -421.0; and epsilon = 0.72, win percentage = 0.0, 2022-04-19 15:57:06
Episode no = 2110; won: False; Q(s,a) = 119.20092389227942; reward = -436.0; and epsilon = 0.7186666666666667, win percentage = 0.0, 2022-04-19 15:57:34
Episode no = 2120; won: False; Q(s,a) = 121.61902107888871; reward = -241.0; and epsilon = 0.7173333333333334, win percentage = 0.0, 2022-04-19 15:58:04
Episode no = 2130; won: False; Q(s,a) = 107.2658644188912; reward = -173.0; and epsilon = 0.716, win percentage = 0.0, 2022-04-19 15:58:26
Episode no = 2140; won: False; Q(s,a) = 118.19828008534492; reward = -311.0; and epsilon = 0.7146666666666667, win percentage = 0.0, 2022-04-19 15:58:49
Episode no = 2150; won: False; Q(s,a) = 116.84915195927142; reward = -311.0; and epsilon = 0.7133333333333334, win percentage = 0.0, 2022-04-19 15:59:18
Episode no = 2160; won: False; Q(s,a) = 138.40266197844937; reward = -439.0; and epsilon = 0.712, win percentage = 0.0, 2022-04-19 15:59:37
Episode no = 2170; won: False; Q(s,a) = 123.48806143235943; reward = -438.0; and epsilon = 0.7106666666666667, win percentage = 0.0, 2022-04-19 15:59:50
Episode no = 2180; won: False; Q(s,a) = 115.95363384370299; reward = -354.0; and epsilon = 0.7093333333333334, win percentage = 0.0, 2022-04-19 16:00:18
Episode no = 2190; won: False; Q(s,a) = 120.27918375451773; reward = -389.0; and epsilon = 0.708, win percentage = 0.0, 2022-04-19 16:00:32
Episode no = 2200; won: False; Q(s,a) = 117.64020157002432; reward = -458.0; and epsilon = 0.7066666666666667, win percentage = 0.0, 2022-04-19 16:00:47
Episode no = 2210; won: False; Q(s,a) = 112.39840236379061; reward = -329.0; and epsilon = 0.7053333333333334, win percentage = 0.0, 2022-04-19 16:01:03
Episode no = 2220; won: False; Q(s,a) = 115.15602066827216; reward = -201.0; and epsilon = 0.704, win percentage = 0.0, 2022-04-19 16:01:20
Episode no = 2230; won: False; Q(s,a) = 136.8630923782582; reward = -377.0; and epsilon = 0.7026666666666667, win percentage = 0.0, 2022-04-19 16:01:38
Episode no = 2240; won: False; Q(s,a) = 117.29991746482185; reward = -387.0; and epsilon = 0.7013333333333334, win percentage = 0.0, 2022-04-19 16:01:48
Episode no = 2250; won: False; Q(s,a) = 120.95364638529095; reward = -452.0; and epsilon = 0.7, win percentage = 0.0, 2022-04-19 16:02:07
Episode no = 2260; won: False; Q(s,a) = 126.94694292023797; reward = -391.0; and epsilon = 0.6986666666666667, win percentage = 0.0, 2022-04-19 16:02:25
Episode no = 2270; won: False; Q(s,a) = 140.03863591553278; reward = -332.0; and epsilon = 0.6973333333333334, win percentage = 0.0, 2022-04-19 16:02:47
Episode no = 2280; won: False; Q(s,a) = 118.28919015317112; reward = -288.0; and epsilon = 0.696, win percentage = 0.0, 2022-04-19 16:03:04
Episode no = 2290; won: False; Q(s,a) = 116.78200882239598; reward = -258.0; and epsilon = 0.6946666666666667, win percentage = 0.0, 2022-04-19 16:03:24
Episode no = 2300; won: False; Q(s,a) = 125.43317477889987; reward = -424.0; and epsilon = 0.6933333333333334, win percentage = 0.0, 2022-04-19 16:03:35
Episode no = 2310; won: False; Q(s,a) = 142.81874963236405; reward = -125.0; and epsilon = 0.692, win percentage = 0.0, 2022-04-19 16:04:02
Episode no = 2320; won: False; Q(s,a) = 119.79927686821507; reward = -392.0; and epsilon = 0.6906666666666667, win percentage = 0.0, 2022-04-19 16:04:20
Episode no = 2330; won: False; Q(s,a) = 121.27092503178615; reward = -382.0; and epsilon = 0.6893333333333334, win percentage = 0.0, 2022-04-19 16:04:43
Episode no = 2340; won: False; Q(s,a) = 114.22610310394053; reward = -391.0; and epsilon = 0.688, win percentage = 0.0, 2022-04-19 16:04:55
Episode no = 2350; won: False; Q(s,a) = 122.03198220512655; reward = -463.0; and epsilon = 0.6866666666666666, win percentage = 0.0, 2022-04-19 16:05:14
Episode no = 2360; won: False; Q(s,a) = 119.74762025948533; reward = -344.0; and epsilon = 0.6853333333333333, win percentage = 0.0, 2022-04-19 16:05:42
Episode no = 2370; won: False; Q(s,a) = 112.33415690603974; reward = -372.0; and epsilon = 0.6839999999999999, win percentage = 0.0, 2022-04-19 16:06:06
Episode no = 2380; won: False; Q(s,a) = 122.82629665677607; reward = -468.0; and epsilon = 0.6826666666666666, win percentage = 0.0, 2022-04-19 16:06:19
Episode no = 2390; won: False; Q(s,a) = nan; reward = -491.0; and epsilon = 0.6813333333333333, win percentage = 0.0, 2022-04-19 16:06:39
Episode no = 2400; won: False; Q(s,a) = 121.84571409712913; reward = -308.0; and epsilon = 0.6799999999999999, win percentage = 0.0, 2022-04-19 16:06:53
Episode no = 2410; won: False; Q(s,a) = 111.42748162349042; reward = -420.0; and epsilon = 0.6786666666666666, win percentage = 0.0, 2022-04-19 16:07:04
Episode no = 2420; won: False; Q(s,a) = 122.5737991513377; reward = -431.0; and epsilon = 0.6773333333333333, win percentage = 0.0, 2022-04-19 16:07:22
Episode no = 2430; won: False; Q(s,a) = 134.2212249810377; reward = -441.0; and epsilon = 0.6759999999999999, win percentage = 0.0, 2022-04-19 16:07:37
Episode no = 2440; won: False; Q(s,a) = 121.98650358783115; reward = -416.0; and epsilon = 0.6746666666666667, win percentage = 0.0, 2022-04-19 16:08:03
Episode no = 2450; won: False; Q(s,a) = 125.49113104094866; reward = -122.0; and epsilon = 0.6733333333333333, win percentage = 0.0, 2022-04-19 16:08:16
Episode no = 2460; won: False; Q(s,a) = 121.73280346303417; reward = -323.0; and epsilon = 0.6719999999999999, win percentage = 0.0, 2022-04-19 16:08:45
Episode no = 2470; won: False; Q(s,a) = 118.48322125670374; reward = -203.0; and epsilon = 0.6706666666666667, win percentage = 0.0, 2022-04-19 16:09:10
Episode no = 2480; won: False; Q(s,a) = 119.79468235212623; reward = -189.0; and epsilon = 0.6693333333333333, win percentage = 0.0, 2022-04-19 16:09:28
Episode no = 2490; won: False; Q(s,a) = 127.01664623173454; reward = -444.0; and epsilon = 0.6679999999999999, win percentage = 0.0, 2022-04-19 16:09:39
Episode no = 2500; won: False; Q(s,a) = 124.5170025764159; reward = -431.0; and epsilon = 0.6666666666666667, win percentage = 0.0, 2022-04-19 16:09:49
Episode no = 2510; won: False; Q(s,a) = 122.00166808645125; reward = -397.0; and epsilon = 0.6653333333333333, win percentage = 0.0, 2022-04-19 16:10:11
Episode no = 2520; won: False; Q(s,a) = 122.6216230920774; reward = -331.0; and epsilon = 0.6639999999999999, win percentage = 0.0, 2022-04-19 16:10:36
Episode no = 2530; won: False; Q(s,a) = 120.23140288046709; reward = -461.0; and epsilon = 0.6626666666666667, win percentage = 0.0, 2022-04-19 16:10:49
Episode no = 2540; won: False; Q(s,a) = 125.61819895966093; reward = -440.0; and epsilon = 0.6613333333333333, win percentage = 0.0, 2022-04-19 16:11:04
Episode no = 2550; won: False; Q(s,a) = 129.0548988773779; reward = -387.0; and epsilon = 0.6599999999999999, win percentage = 0.0, 2022-04-19 16:11:19
Episode no = 2560; won: False; Q(s,a) = 121.75489327747552; reward = -399.0; and epsilon = 0.6586666666666667, win percentage = 0.0, 2022-04-19 16:11:32
Episode no = 2570; won: False; Q(s,a) = 125.85385453641044; reward = -271.0; and epsilon = 0.6573333333333333, win percentage = 0.0, 2022-04-19 16:11:53
Episode no = 2580; won: False; Q(s,a) = 115.62234843922596; reward = -477.0; and epsilon = 0.656, win percentage = 0.0, 2022-04-19 16:12:12
Episode no = 2590; won: False; Q(s,a) = 124.57251087637758; reward = -415.0; and epsilon = 0.6546666666666667, win percentage = 0.0, 2022-04-19 16:12:29
Episode no = 2600; won: False; Q(s,a) = 124.90789008125763; reward = -433.0; and epsilon = 0.6533333333333333, win percentage = 0.0, 2022-04-19 16:12:47
Episode no = 2610; won: False; Q(s,a) = 120.292140903296; reward = -420.0; and epsilon = 0.652, win percentage = 0.0, 2022-04-19 16:13:07
Episode no = 2620; won: False; Q(s,a) = 128.82911010912377; reward = -393.0; and epsilon = 0.6506666666666667, win percentage = 0.0, 2022-04-19 16:13:35
Episode no = 2630; won: False; Q(s,a) = 128.9495777498449; reward = -389.0; and epsilon = 0.6493333333333333, win percentage = 0.0, 2022-04-19 16:13:46
Episode no = 2640; won: False; Q(s,a) = 136.43084837062977; reward = -405.0; and epsilon = 0.648, win percentage = 0.0, 2022-04-19 16:14:00
Episode no = 2650; won: False; Q(s,a) = 132.3885940151058; reward = -401.0; and epsilon = 0.6466666666666667, win percentage = 0.0, 2022-04-19 16:14:13
Episode no = 2660; won: False; Q(s,a) = 142.27145021248995; reward = -61.0; and epsilon = 0.6453333333333333, win percentage = 0.0, 2022-04-19 16:14:28
Episode no = 2670; won: False; Q(s,a) = 127.65658721822584; reward = -243.0; and epsilon = 0.644, win percentage = 0.0, 2022-04-19 16:14:43
Episode no = 2680; won: False; Q(s,a) = 128.56050365095481; reward = -419.0; and epsilon = 0.6426666666666667, win percentage = 0.0, 2022-04-19 16:14:54
Episode no = 2690; won: False; Q(s,a) = 128.65422148785706; reward = -461.0; and epsilon = 0.6413333333333333, win percentage = 0.0, 2022-04-19 16:15:10
Episode no = 2700; won: False; Q(s,a) = 127.62059574701755; reward = -436.0; and epsilon = 0.64, win percentage = 0.0, 2022-04-19 16:15:30
Episode no = 2710; won: False; Q(s,a) = 129.6084614242861; reward = -419.0; and epsilon = 0.6386666666666667, win percentage = 0.0, 2022-04-19 16:15:48
Episode no = 2720; won: False; Q(s,a) = 129.71121075463444; reward = -351.0; and epsilon = 0.6373333333333333, win percentage = 0.0, 2022-04-19 16:16:07
Episode no = 2730; won: False; Q(s,a) = 130.97783475977172; reward = -444.0; and epsilon = 0.636, win percentage = 0.0, 2022-04-19 16:16:30
Episode no = 2740; won: False; Q(s,a) = 136.72863781662758; reward = -289.0; and epsilon = 0.6346666666666667, win percentage = 0.0, 2022-04-19 16:16:51
Episode no = 2750; won: False; Q(s,a) = 130.2116325988179; reward = -416.0; and epsilon = 0.6333333333333333, win percentage = 0.0, 2022-04-19 16:17:05
Episode no = 2760; won: False; Q(s,a) = 130.65671521016114; reward = -410.0; and epsilon = 0.632, win percentage = 0.0, 2022-04-19 16:17:17
Episode no = 2770; won: False; Q(s,a) = 132.27095424711152; reward = -452.0; and epsilon = 0.6306666666666667, win percentage = 0.0, 2022-04-19 16:17:31
Episode no = 2780; won: False; Q(s,a) = 130.2373925958735; reward = -315.0; and epsilon = 0.6293333333333333, win percentage = 0.0, 2022-04-19 16:17:48
Episode no = 2790; won: False; Q(s,a) = 136.83254690597823; reward = -373.0; and epsilon = 0.628, win percentage = 0.0, 2022-04-19 16:18:07
Episode no = 2800; won: False; Q(s,a) = 126.23259042371589; reward = -417.0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2022-04-19 16:18:36
Episode no = 2810; won: False; Q(s,a) = 132.58054465647103; reward = -425.0; and epsilon = 0.6253333333333333, win percentage = 0.0, 2022-04-19 16:19:05
Episode no = 2820; won: False; Q(s,a) = 131.55170638667923; reward = -409.0; and epsilon = 0.624, win percentage = 0.0, 2022-04-19 16:19:25
Episode no = 2830; won: False; Q(s,a) = 132.2056158084922; reward = -480.0; and epsilon = 0.6226666666666667, win percentage = 0.0, 2022-04-19 16:19:37
Episode no = 2840; won: False; Q(s,a) = 133.82611860588338; reward = -467.0; and epsilon = 0.6213333333333333, win percentage = 0.0, 2022-04-19 16:20:03
Episode no = 2850; won: False; Q(s,a) = 125.76099308537866; reward = -257.0; and epsilon = 0.62, win percentage = 0.0, 2022-04-19 16:20:22
Episode no = 2860; won: False; Q(s,a) = 133.38379569049857; reward = -369.0; and epsilon = 0.6186666666666667, win percentage = 0.0, 2022-04-19 16:20:30
Episode no = 2870; won: False; Q(s,a) = 132.09783643128426; reward = -240.0; and epsilon = 0.6173333333333333, win percentage = 0.0, 2022-04-19 16:20:48
Episode no = 2880; won: False; Q(s,a) = 218.81627507534813; reward = -480.0; and epsilon = 0.616, win percentage = 0.0, 2022-04-19 16:21:07
Episode no = 2890; won: False; Q(s,a) = 145.60165621009298; reward = -252.0; and epsilon = 0.6146666666666667, win percentage = 0.0, 2022-04-19 16:21:21
Episode no = 2900; won: False; Q(s,a) = 133.27757833120285; reward = -223.0; and epsilon = 0.6133333333333333, win percentage = 0.0, 2022-04-19 16:21:46
Episode no = 2910; won: False; Q(s,a) = 141.93272362374347; reward = -345.0; and epsilon = 0.612, win percentage = 0.0, 2022-04-19 16:21:59
Episode no = 2920; won: False; Q(s,a) = 135.5573917104141; reward = -436.0; and epsilon = 0.6106666666666667, win percentage = 0.0, 2022-04-19 16:22:13
Episode no = 2930; won: False; Q(s,a) = 156.61056109875307; reward = -327.0; and epsilon = 0.6093333333333333, win percentage = 0.0, 2022-04-19 16:22:28
Episode no = 2940; won: False; Q(s,a) = 132.745823266353; reward = -302.0; and epsilon = 0.608, win percentage = 0.0, 2022-04-19 16:22:43
Episode no = 2950; won: False; Q(s,a) = 154.8725272745209; reward = -80.0; and epsilon = 0.6066666666666667, win percentage = 0.0, 2022-04-19 16:23:08
Episode no = 2960; won: False; Q(s,a) = 149.64158805367433; reward = -12.0; and epsilon = 0.6053333333333333, win percentage = 0.0, 2022-04-19 16:23:28
Episode no = 2970; won: False; Q(s,a) = 152.42250276777983; reward = -290.0; and epsilon = 0.604, win percentage = 0.0, 2022-04-19 16:23:39
Episode no = 2980; won: False; Q(s,a) = 150.8858696834303; reward = -469.0; and epsilon = 0.6026666666666667, win percentage = 0.0, 2022-04-19 16:23:58
Episode no = 2990; won: False; Q(s,a) = 144.19842103011294; reward = -321.0; and epsilon = 0.6013333333333333, win percentage = 0.0, 2022-04-19 16:24:21
Episode no = 3000; won: False; Q(s,a) = 165.35959980537208; reward = -310.0; and epsilon = 0.6, win percentage = 0.0, 2022-04-19 16:24:39
Episode no = 3010; won: False; Q(s,a) = 200.06122596541957; reward = -422.0; and epsilon = 0.5986666666666667, win percentage = 0.0, 2022-04-19 16:25:01
Episode no = 3020; won: False; Q(s,a) = 167.91659212053352; reward = -89.0; and epsilon = 0.5973333333333333, win percentage = 0.0, 2022-04-19 16:25:23
Episode no = 3030; won: False; Q(s,a) = 143.55990091206183; reward = -396.0; and epsilon = 0.596, win percentage = 0.0, 2022-04-19 16:25:40
Episode no = 3040; won: False; Q(s,a) = 148.02027887132394; reward = -287.0; and epsilon = 0.5946666666666667, win percentage = 0.0, 2022-04-19 16:26:01
Episode no = 3050; won: False; Q(s,a) = 155.8060343889559; reward = -291.0; and epsilon = 0.5933333333333333, win percentage = 0.0, 2022-04-19 16:26:23
Episode no = 3060; won: False; Q(s,a) = 133.2212975634825; reward = -435.0; and epsilon = 0.5920000000000001, win percentage = 0.0, 2022-04-19 16:26:35
Episode no = 3070; won: False; Q(s,a) = 151.08455721337077; reward = -170.0; and epsilon = 0.5906666666666667, win percentage = 0.0, 2022-04-19 16:27:04
Episode no = 3080; won: False; Q(s,a) = 145.60127118122324; reward = -435.0; and epsilon = 0.5893333333333333, win percentage = 0.0, 2022-04-19 16:27:28
Episode no = 3090; won: False; Q(s,a) = 162.91975919684597; reward = -199.0; and epsilon = 0.5880000000000001, win percentage = 0.0, 2022-04-19 16:27:50
Episode no = 3100; won: False; Q(s,a) = 153.09307672466798; reward = -108.0; and epsilon = 0.5866666666666667, win percentage = 0.0, 2022-04-19 16:28:14
Episode no = 3110; won: False; Q(s,a) = 154.29828028750555; reward = -199.0; and epsilon = 0.5853333333333333, win percentage = 0.0, 2022-04-19 16:28:40
Episode no = 3120; won: False; Q(s,a) = 142.15137387222128; reward = -423.0; and epsilon = 0.5840000000000001, win percentage = 0.0, 2022-04-19 16:28:58
Episode no = 3130; won: False; Q(s,a) = 146.40682733477345; reward = -214.0; and epsilon = 0.5826666666666667, win percentage = 0.0, 2022-04-19 16:29:16
Episode no = 3140; won: False; Q(s,a) = 150.16781207763992; reward = -130.0; and epsilon = 0.5813333333333333, win percentage = 0.0, 2022-04-19 16:29:38
Episode no = 3150; won: False; Q(s,a) = 177.3251767125226; reward = -323.0; and epsilon = 0.5800000000000001, win percentage = 0.0, 2022-04-19 16:29:59
Episode no = 3160; won: False; Q(s,a) = 142.12144071262085; reward = -492.0; and epsilon = 0.5786666666666667, win percentage = 0.0, 2022-04-19 16:30:15
Episode no = 3170; won: False; Q(s,a) = 151.14808250734563; reward = -454.0; and epsilon = 0.5773333333333333, win percentage = 0.0, 2022-04-19 16:30:29
Episode no = 3180; won: False; Q(s,a) = 136.36078536003475; reward = -212.0; and epsilon = 0.5760000000000001, win percentage = 0.0, 2022-04-19 16:30:59
Episode no = 3190; won: False; Q(s,a) = 142.31045409952415; reward = -393.0; and epsilon = 0.5746666666666667, win percentage = 0.0, 2022-04-19 16:31:15
Episode no = 3200; won: False; Q(s,a) = 144.43952164132688; reward = -335.0; and epsilon = 0.5733333333333333, win percentage = 0.0, 2022-04-19 16:31:46
Episode no = 3210; won: False; Q(s,a) = 147.05111316467338; reward = -413.0; and epsilon = 0.5720000000000001, win percentage = 0.0, 2022-04-19 16:32:18
Episode no = 3220; won: False; Q(s,a) = 162.35074645226607; reward = -14.0; and epsilon = 0.5706666666666667, win percentage = 0.0, 2022-04-19 16:32:55
Episode no = 3230; won: False; Q(s,a) = 146.86167529181827; reward = -289.0; and epsilon = 0.5693333333333334, win percentage = 0.0, 2022-04-19 16:33:16
Episode no = 3240; won: False; Q(s,a) = 173.06980327120488; reward = -293.0; and epsilon = 0.5680000000000001, win percentage = 0.0, 2022-04-19 16:33:46
Episode no = 3250; won: False; Q(s,a) = 171.1496768048849; reward = -463.0; and epsilon = 0.5666666666666667, win percentage = 0.0, 2022-04-19 16:34:02
Episode no = 3260; won: False; Q(s,a) = 149.78955019823093; reward = 50.0; and epsilon = 0.5653333333333334, win percentage = 0.0, 2022-04-19 16:34:44
Episode no = 3270; won: False; Q(s,a) = 147.46042975162234; reward = -401.0; and epsilon = 0.5640000000000001, win percentage = 0.0, 2022-04-19 16:35:08
Episode no = 3280; won: False; Q(s,a) = 146.44168078088381; reward = -249.0; and epsilon = 0.5626666666666666, win percentage = 0.0, 2022-04-19 16:35:55
Episode no = 3290; won: False; Q(s,a) = 150.49585157944654; reward = -336.0; and epsilon = 0.5613333333333334, win percentage = 0.0, 2022-04-19 16:36:15
Episode no = 3300; won: False; Q(s,a) = 146.55976543661643; reward = -370.0; and epsilon = 0.56, win percentage = 0.0, 2022-04-19 16:36:45
Episode no = 3310; won: False; Q(s,a) = 148.90871250182818; reward = -282.0; and epsilon = 0.5586666666666666, win percentage = 0.0, 2022-04-19 16:37:02
Episode no = 3320; won: False; Q(s,a) = 157.06469273049393; reward = -338.0; and epsilon = 0.5573333333333333, win percentage = 0.0, 2022-04-19 16:37:31
Episode no = 3330; won: False; Q(s,a) = 149.67008377024254; reward = -237.0; and epsilon = 0.556, win percentage = 0.0, 2022-04-19 16:38:07
Episode no = 3340; won: False; Q(s,a) = 152.76500454990398; reward = -232.0; and epsilon = 0.5546666666666666, win percentage = 0.0, 2022-04-19 16:38:25
Episode no = 3350; won: False; Q(s,a) = 150.51195505786671; reward = -340.0; and epsilon = 0.5533333333333333, win percentage = 0.0, 2022-04-19 16:38:37
Episode no = 3360; won: False; Q(s,a) = 149.94625805594563; reward = -394.0; and epsilon = 0.552, win percentage = 0.0, 2022-04-19 16:38:55
Episode no = 3370; won: False; Q(s,a) = 162.15491241205805; reward = -476.0; and epsilon = 0.5506666666666666, win percentage = 0.0, 2022-04-19 16:39:18
Episode no = 3380; won: False; Q(s,a) = 170.12294161541163; reward = -396.0; and epsilon = 0.5493333333333333, win percentage = 0.1, 2022-04-19 16:39:48
Episode no = 3390; won: False; Q(s,a) = 187.88734513600104; reward = -424.0; and epsilon = 0.548, win percentage = 0.0, 2022-04-19 16:40:13
Episode no = 3400; won: False; Q(s,a) = 151.80637666174707; reward = -333.0; and epsilon = 0.5466666666666666, win percentage = 0.0, 2022-04-19 16:40:42
Episode no = 3410; won: False; Q(s,a) = 154.8452654896074; reward = -341.0; and epsilon = 0.5453333333333333, win percentage = 0.0, 2022-04-19 16:41:02
Episode no = 3420; won: False; Q(s,a) = 151.13418907910878; reward = -436.0; and epsilon = 0.544, win percentage = 0.0, 2022-04-19 16:41:27
Episode no = 3430; won: False; Q(s,a) = 146.15098418622227; reward = -270.0; and epsilon = 0.5426666666666666, win percentage = 0.0, 2022-04-19 16:42:03
Episode no = 3440; won: False; Q(s,a) = 150.80253941457624; reward = -430.0; and epsilon = 0.5413333333333333, win percentage = 0.0, 2022-04-19 16:42:26
Episode no = 3450; won: False; Q(s,a) = 183.7156647515731; reward = -251.0; and epsilon = 0.54, win percentage = 0.0, 2022-04-19 16:42:45
Episode no = 3460; won: False; Q(s,a) = 175.08906357324344; reward = -295.0; and epsilon = 0.5386666666666666, win percentage = 0.0, 2022-04-19 16:43:05
Episode no = 3470; won: False; Q(s,a) = 164.09200166128093; reward = -395.0; and epsilon = 0.5373333333333333, win percentage = 0.0, 2022-04-19 16:43:32
Episode no = 3480; won: False; Q(s,a) = 148.56356814792008; reward = -393.0; and epsilon = 0.536, win percentage = 0.0, 2022-04-19 16:43:40
Episode no = 3490; won: False; Q(s,a) = 148.86691517282458; reward = -418.0; and epsilon = 0.5346666666666666, win percentage = 0.0, 2022-04-19 16:43:49
Episode no = 3500; won: False; Q(s,a) = 148.75882683343713; reward = -453.0; and epsilon = 0.5333333333333333, win percentage = 0.0, 2022-04-19 16:44:05
Episode no = 3510; won: False; Q(s,a) = 174.40821314351192; reward = -261.0; and epsilon = 0.532, win percentage = 0.0, 2022-04-19 16:44:22
Episode no = 3520; won: False; Q(s,a) = 184.03192864810023; reward = -346.0; and epsilon = 0.5306666666666666, win percentage = 0.0, 2022-04-19 16:44:35
Episode no = 3530; won: False; Q(s,a) = 150.70218782843745; reward = -403.0; and epsilon = 0.5293333333333333, win percentage = 0.1, 2022-04-19 16:45:00
Episode no = 3540; won: False; Q(s,a) = 205.26512225778538; reward = -447.0; and epsilon = 0.528, win percentage = 0.0, 2022-04-19 16:45:24
Episode no = 3550; won: False; Q(s,a) = 146.25725224003153; reward = -355.0; and epsilon = 0.5266666666666666, win percentage = 0.0, 2022-04-19 16:45:44
Episode no = 3560; won: False; Q(s,a) = 220.26396667573673; reward = -261.0; and epsilon = 0.5253333333333333, win percentage = 0.1, 2022-04-19 16:46:12
Episode no = 3570; won: False; Q(s,a) = 151.49400338638182; reward = -179.0; and epsilon = 0.524, win percentage = 0.0, 2022-04-19 16:46:35
Episode no = 3580; won: False; Q(s,a) = 170.80054584612455; reward = -172.0; and epsilon = 0.5226666666666666, win percentage = 0.0, 2022-04-19 16:46:56
Episode no = 3590; won: False; Q(s,a) = 153.9891267548818; reward = -299.0; and epsilon = 0.5213333333333333, win percentage = 0.0, 2022-04-19 16:47:27
Episode no = 3600; won: False; Q(s,a) = 162.2402222050754; reward = -351.0; and epsilon = 0.52, win percentage = 0.0, 2022-04-19 16:47:34
Episode no = 3610; won: False; Q(s,a) = 157.62855424784348; reward = -262.0; and epsilon = 0.5186666666666666, win percentage = 0.0, 2022-04-19 16:48:09
Episode no = 3620; won: True; Q(s,a) = 158.69021564582147; reward = 457.0; and epsilon = 0.5173333333333333, win percentage = 0.1, 2022-04-19 16:48:46
Episode no = 3630; won: False; Q(s,a) = 152.58821784426553; reward = -315.0; and epsilon = 0.516, win percentage = 0.0, 2022-04-19 16:49:16
Episode no = 3640; won: False; Q(s,a) = 152.94848666449138; reward = -204.0; and epsilon = 0.5146666666666666, win percentage = 0.0, 2022-04-19 16:49:38
Episode no = 3650; won: False; Q(s,a) = 157.48132333855898; reward = -202.0; and epsilon = 0.5133333333333333, win percentage = 0.0, 2022-04-19 16:50:09
Episode no = 3660; won: False; Q(s,a) = 150.79494816475867; reward = -96.0; and epsilon = 0.512, win percentage = 0.0, 2022-04-19 16:50:38
Episode no = 3670; won: False; Q(s,a) = 156.35889535287322; reward = -178.0; and epsilon = 0.5106666666666666, win percentage = 0.0, 2022-04-19 16:50:56
Episode no = 3680; won: False; Q(s,a) = 154.2648698848997; reward = -445.0; and epsilon = 0.5093333333333334, win percentage = 0.0, 2022-04-19 16:51:11
